Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
13015,70,10.4,1.7,0.7,1.9,36.3,-0.4,-0.8,-7.7,0.4,0.7,69.5,0.9,1.5,2.2,0.9,0.7,0.3,0.7,1
1953,64,10.8,3.6,1.4,3.6,39.9,0.5,1.2,16.6,0.3,0.4,78.3,0.3,1.1,1.6,0.8,0.3,-0.1,0.3,1
4243,64,22.1,6.1,2.4,4.6,50.0,-0.2,-0.3,4.6,1.4,2.2,59.5,2.7,4.2,6.8,0.7,0.5,0.3,1.0,1
7185,48,18.3,8.7,2.8,6.8,44.4,0.4,1.1,48.0,2.1,2.8,81.7,0.7,1.0,1.8,1.2,0.6,-0.2,1.0,1
9323,89,33.4,17.0,6.3,13.5,48.1,0.9,2.5,31.3,3.4,4.0,88.2,1.0,1.6,2.6,4.9,1.3,0.1,2.6,1
12109,56,10.7,4.7,1.7,3.6,47.2,0.3,0.7,33.9,1.0,1.3,76.9,0.3,0.8,1.1,1.0,0.1,-0.1,0.9,1
13018,78,22.9,9.9,4.0,10.3,39.3,0.9,2.5,44.9,0.8,1.3,67.3,0.6,1.8,2.3,1.3,1.0,0.2,1.3,1
2301,67,7.8,2.7,1.1,2.6,42.5,-0.3,-0.8,15.2,0.6,0.8,68.1,0.7,0.6,1.2,0.6,0.6,-0.2,0.4,1
7098,53,32.3,9.7,3.5,7.3,48.6,0.2,0.8,13.2,3.0,4.1,69.0,1.0,2.9,3.8,4.7,1.4,0.3,3.0,1
12877,70,25.0,9.9,3.6,9.8,35.0,0.6,2.1,36.2,1.8,2.1,89.5,1.1,3.3,4.6,3.1,1.0,0.2,1.9,1
7074,38,6.4,1.5,0.6,1.4,42.7,-0.2,-0.5,-3.1,0.4,0.6,64.4,0.3,1.1,1.4,0.5,0.2,0.2,0.3,1
4492,86,30.7,10.0,4.2,10.0,40.6,0.1,0.5,26.4,1.5,2.3,64.6,1.7,3.1,5.1,2.3,1.3,0.4,1.4,1
3104,55,46.7,18.1,6.8,14.7,45.8,0.2,0.6,1.8,4.2,5.4,82.6,3.6,5.9,9.7,1.8,1.4,0.8,2.7,1
1818,52,12.5,4.8,1.8,3.5,50.7,0.6,1.4,34.0,0.7,1.4,54.4,1.1,1.3,2.2,0.5,0.3,0.2,0.7,1
7224,50,19.2,8.1,3.6,6.9,50.3,0.2,0.6,-6.3,1.2,1.8,69.1,0.8,1.9,2.7,2.4,0.6,0.1,1.9,0
8691,88,12.8,8.0,3.0,6.0,51.4,-0.1,-0.2,4.2,1.5,2.1,71.1,0.5,1.5,2.1,1.1,0.2,-0.0,1.0,1
11615,79,18.1,9.5,4.0,9.0,43.2,-0.2,-0.4,25.4,1.6,2.6,66.2,2.6,3.5,6.5,0.6,0.3,0.6,1.2,1
2722,51,18.2,8.8,2.9,7.0,42.0,0.3,1.0,16.9,3.0,3.6,82.3,1.0,2.2,3.1,1.1,0.4,0.2,1.2,1
2977,67,12.9,4.2,1.6,4.2,37.0,-0.2,-0.4,4.7,1.1,1.5,75.3,0.7,0.7,1.5,2.0,0.6,0.2,1.7,1
6196,62,18.3,9.7,3.1,7.7,41.8,0.3,1.0,27.4,3.6,4.1,94.8,0.8,1.8,2.5,3.0,0.7,0.4,1.9,1
8423,67,13.4,9.5,3.2,7.4,43.1,1.0,2.6,41.1,2.5,3.4,76.0,0.8,1.3,2.3,1.5,0.5,0.1,1.5,0
3059,59,17.7,3.9,1.3,3.3,41.4,0.5,1.8,23.7,1.1,1.9,56.5,0.9,2.2,3.1,2.4,1.0,0.4,1.4,0
13261,84,22.2,10.0,3.6,8.9,38.9,0.7,2.2,5.6,2.2,3.3,74.6,1.0,1.8,2.9,2.3,0.7,0.4,1.7,1
12684,67,33.5,12.8,4.4,10.5,40.1,0.8,2.0,24.2,3.3,5.6,55.6,1.5,4.0,5.8,3.1,1.9,0.6,2.0,1
8616,89,34.6,12.4,5.0,9.7,51.9,0.1,0.2,31.1,2.2,3.7,58.9,3.5,5.2,8.6,2.6,1.1,0.9,2.6,1
2220,94,25.0,13.5,5.6,12.8,45.1,-0.0,0.1,24.4,2.5,3.1,78.6,1.2,3.6,4.7,2.8,1.0,0.6,2.7,1
10231,35,16.3,3.9,1.5,3.1,49.5,-0.1,0.1,-20.3,0.7,1.1,68.0,1.6,2.6,3.9,0.5,0.5,1.0,0.6,1
5903,59,8.8,2.8,1.1,2.5,42.0,0.3,0.6,20.8,0.5,0.6,66.9,0.4,0.6,1.1,0.5,0.3,-0.1,0.4,1
5718,75,19.0,8.2,3.4,8.2,42.4,0.2,0.5,19.2,1.1,1.7,74.0,0.8,1.2,1.9,1.9,0.3,0.1,1.3,1
11156,82,23.6,11.2,3.9,11.0,36.2,0.8,2.8,48.0,1.5,1.9,80.4,0.1,1.2,1.3,2.0,0.9,-0.2,1.7,1
13536,86,29.8,10.9,4.2,9.2,47.1,0.2,0.5,22.0,1.6,1.9,86.7,1.4,3.4,5.0,3.1,1.0,0.1,2.1,1
5542,62,17.4,7.4,3.4,6.2,54.2,-0.3,-0.6,28.9,0.9,1.2,75.6,2.1,2.5,4.3,0.9,0.5,0.5,0.9,1
10993,76,37.0,14.2,5.5,12.3,44.2,-0.3,-0.7,-5.6,4.3,5.7,74.7,2.1,5.9,8.0,4.4,1.1,0.2,3.8,1
91,59,12.2,2.9,1.1,2.5,45.5,0.6,1.4,33.4,0.2,0.4,70.9,0.3,1.6,1.9,1.0,0.4,0.2,0.5,1
6941,98,24.1,7.7,2.9,5.7,50.1,0.1,0.4,20.8,1.5,2.3,70.4,2.3,2.8,5.1,1.2,1.0,0.4,1.2,1
6778,80,25.7,12.0,5.3,11.3,45.7,-0.1,-0.0,4.5,1.6,2.7,66.5,0.9,2.3,3.3,4.4,1.1,0.2,4.0,1
10855,91,28.6,16.8,6.3,13.2,48.2,0.7,2.1,21.8,3.7,4.5,88.4,1.3,1.9,3.1,3.4,1.4,0.3,2.8,1
4122,80,33.1,18.1,7.1,15.6,47.1,0.4,1.3,37.4,3.5,5.6,62.6,1.8,3.8,5.7,3.6,2.0,0.4,2.8,1
2804,61,48.1,19.6,7.7,15.5,49.8,0.1,0.4,0.9,4.4,6.3,76.6,3.8,7.5,11.2,2.2,1.4,0.5,2.8,1
9550,49,12.9,4.0,1.4,3.8,35.3,0.3,1.2,9.5,1.1,1.7,72.1,0.5,1.1,1.7,0.6,0.6,0.1,0.5,1
9002,72,22.5,8.0,3.2,7.3,42.4,0.0,0.0,16.9,1.2,2.1,49.9,2.4,5.3,7.7,1.1,1.1,0.3,1.3,1
699,82,36.4,17.4,7.1,15.2,48.5,0.3,0.9,18.5,2.7,3.8,71.2,2.6,3.7,6.1,1.2,1.0,0.4,2.8,1
2727,73,17.2,7.5,2.8,5.8,47.1,-0.0,0.2,-6.2,2.5,3.7,67.7,1.2,1.3,2.4,1.8,1.0,-0.0,1.8,1
272,69,17.4,5.2,2.1,3.8,52.5,-0.1,-0.4,-10.8,1.0,1.5,67.0,2.3,3.5,5.5,0.5,0.5,1.1,1.2,1
6943,51,21.8,7.1,2.9,6.4,45.3,-0.2,-0.4,38.8,1.4,2.1,65.4,1.2,2.5,3.9,0.9,1.2,0.4,1.0,1
1764,47,4.0,1.0,0.4,1.1,38.7,-0.8,-2.0,-11.1,0.2,0.3,69.6,0.3,0.5,0.9,0.2,0.1,-0.3,0.3,1
7999,69,15.7,6.4,2.6,6.6,38.8,0.3,1.0,16.3,1.0,1.7,56.5,0.5,1.2,1.8,2.3,0.6,0.2,1.7,1
7609,85,28.4,9.1,3.7,9.5,38.1,0.4,1.0,35.1,1.2,1.3,91.0,1.6,2.8,4.3,2.0,0.8,0.4,1.6,1
5005,77,29.0,13.1,5.2,14.6,35.0,0.4,1.4,45.3,2.3,2.3,100.7,0.7,3.3,3.9,2.8,1.0,0.2,2.7,1
676,57,22.9,16.1,5.9,11.4,51.4,0.9,2.5,48.3,2.5,3.1,79.5,1.9,2.5,4.6,1.0,0.5,0.4,1.0,1
3429,47,11.4,4.1,1.7,4.7,37.5,0.2,1.2,27.5,0.5,0.8,57.2,1.1,1.3,2.5,0.3,0.4,0.4,0.8,0
10554,56,9.4,3.6,0.9,3.2,29.3,0.8,2.1,29.0,1.6,1.9,75.4,0.0,0.4,0.5,3.9,0.7,-0.4,2.2,1
3468,46,16.2,7.0,2.8,6.4,46.6,0.6,1.5,39.0,1.0,1.2,75.7,0.5,1.4,2.0,1.9,1.0,-0.4,1.1,1
6766,78,16.3,4.9,1.6,4.2,38.3,0.6,1.4,53.1,0.9,1.2,78.9,0.3,0.6,0.8,2.4,1.0,-0.3,0.5,1
6016,32,12.3,3.5,1.3,3.3,38.6,0.5,1.4,0.3,0.4,0.7,63.6,0.9,1.6,2.5,0.2,0.4,0.3,0.9,0
8285,40,16.9,5.3,2.0,4.8,40.9,1.3,3.7,28.8,0.8,1.1,72.0,0.2,1.0,1.2,1.0,0.7,0.1,1.2,1
6110,63,15.3,4.4,1.3,3.9,36.0,0.4,1.6,28.8,1.2,1.5,78.1,0.8,1.5,2.1,1.2,0.6,0.1,0.8,1
3948,71,20.6,6.1,2.5,4.9,49.3,-0.2,-0.4,20.4,1.6,2.6,64.4,1.3,3.9,5.4,1.4,0.6,0.7,1.4,1
8233,78,24.7,10.0,3.4,8.4,38.6,1.0,2.5,46.6,2.0,2.6,80.9,0.6,2.4,3.2,2.4,0.9,0.4,2.0,1
3149,66,20.7,10.5,3.5,7.2,50.0,0.6,1.7,13.5,3.8,5.1,72.8,0.9,1.9,3.0,2.6,1.3,0.2,2.5,1
8890,75,40.6,20.2,8.2,20.1,39.6,0.8,2.4,40.7,3.1,4.4,71.6,0.5,2.1,2.6,6.1,1.1,0.2,4.3,1
8336,50,8.2,3.4,1.2,2.2,54.0,-0.4,-1.0,0.1,1.4,2.9,38.6,2.2,1.3,3.3,0.1,0.3,0.3,0.6,1
3596,55,15.6,3.3,1.1,2.4,44.4,0.6,1.8,32.0,0.7,1.0,72.7,1.1,2.3,3.3,1.0,0.5,0.3,0.8,0
3533,73,22.4,9.8,4.0,9.4,43.8,0.7,1.9,36.5,1.2,1.3,80.0,1.0,1.8,2.9,2.3,1.0,0.2,1.9,1
9510,85,24.4,8.5,3.0,7.0,39.6,0.7,1.9,41.0,2.1,2.4,92.1,0.3,1.5,1.7,5.0,1.1,-0.1,2.3,1
1141,80,15.7,5.8,2.2,5.1,40.7,0.0,-0.2,17.1,1.4,2.0,71.7,1.1,1.9,3.1,1.2,0.3,0.3,1.8,1
11399,94,16.1,9.1,3.4,7.6,45.9,1.3,3.1,53.4,1.1,1.4,78.2,0.6,1.6,2.1,1.4,0.4,0.3,1.2,1
4578,97,31.9,8.7,3.4,9.2,35.4,0.2,1.0,14.6,1.8,2.1,85.2,0.4,2.6,2.6,4.0,1.1,0.1,2.2,1
5733,79,22.1,14.3,6.7,12.9,53.1,-0.4,-1.1,18.8,2.0,3.4,58.8,3.5,2.8,5.7,1.3,0.5,0.5,2.0,1
7654,96,18.4,9.9,4.1,7.6,52.8,-0.0,-0.1,18.6,2.1,3.2,63.7,2.1,3.0,5.0,0.7,0.4,0.4,1.9,1
7065,77,19.6,6.8,2.6,5.7,45.4,-0.1,-0.3,14.9,1.8,2.4,76.4,0.6,2.3,2.9,2.8,0.5,0.1,1.4,1
1872,73,29.6,12.2,5.6,11.2,49.8,0.1,1.0,6.6,1.3,2.1,64.7,3.5,5.0,8.4,1.8,0.5,0.4,1.8,1
2033,73,32.4,10.0,3.5,8.7,41.3,0.4,1.2,12.7,2.6,3.4,80.0,1.2,5.5,6.8,1.7,0.6,2.2,1.6,1
4660,79,18.9,8.4,3.2,6.8,46.2,0.1,0.4,11.8,2.4,3.7,64.2,1.9,1.7,3.4,1.4,0.5,0.2,1.5,1
4414,62,6.5,1.2,0.5,1.3,38.3,-0.6,-1.8,5.9,0.2,0.3,59.1,0.3,0.6,0.9,0.4,0.2,-0.0,0.4,1
7018,72,16.3,7.4,3.4,5.4,60.7,-0.4,-1.2,-1.7,1.2,2.0,57.4,3.5,3.4,6.5,0.4,0.3,0.5,1.0,1
7086,64,13.0,3.7,1.4,4.4,33.2,0.8,2.3,33.6,0.4,0.6,64.5,0.6,1.5,2.1,1.0,0.3,0.3,0.9,0
12105,61,21.2,7.1,2.5,4.5,54.4,0.2,0.6,38.9,1.9,2.5,76.2,1.3,3.4,4.7,1.4,0.6,0.3,1.1,1
1796,54,11.6,4.0,1.7,3.6,48.1,-0.1,-0.2,24.5,0.6,0.9,65.6,0.7,0.8,1.4,0.5,0.4,0.2,0.9,1
10797,91,35.1,16.4,6.5,13.7,49.0,0.4,1.1,11.6,3.0,3.5,80.6,2.9,5.2,8.4,1.9,0.5,0.6,1.9,1
4876,40,4.0,0.9,0.4,1.1,34.8,-0.2,-0.4,34.2,0.0,0.0,61.8,0.1,0.2,0.4,1.0,0.1,-2.2,0.3,1
11590,30,10.1,2.4,0.9,2.4,37.3,0.4,1.5,27.8,0.4,0.4,83.1,0.2,0.7,1.0,0.9,0.3,-1.0,0.4,0
11553,65,29.9,15.3,5.4,10.9,52.4,0.2,0.7,-2.2,4.0,5.6,75.3,1.0,1.5,2.6,1.8,1.1,0.2,2.3,0
11220,105,33.3,14.0,6.1,11.4,55.9,0.1,0.2,18.9,2.2,3.1,74.7,1.9,3.4,5.4,1.1,1.1,0.7,1.7,1
10656,67,21.6,8.8,3.2,6.9,45.8,0.1,0.3,23.5,2.0,2.6,76.8,2.5,3.9,6.7,0.7,0.4,0.3,1.2,1
12426,51,16.1,10.2,3.8,8.1,45.8,0.2,0.3,1.0,2.1,2.8,71.0,1.0,2.1,3.1,0.9,0.4,0.7,1.3,1
2749,66,28.0,9.8,4.6,8.2,57.8,0.1,0.3,6.4,1.3,2.5,55.4,1.9,3.3,5.4,1.4,0.6,0.5,1.3,0
6286,92,23.5,6.1,2.5,6.0,42.4,0.2,0.5,26.1,0.7,0.9,78.3,1.6,3.4,5.1,1.8,0.3,0.2,1.1,1
13296,50,9.0,4.0,1.6,3.5,44.3,0.3,0.7,14.7,0.4,0.6,69.5,1.1,1.2,2.2,0.4,0.2,0.1,0.6,0
560,70,21.2,11.2,4.1,8.7,46.9,0.3,0.8,3.1,3.0,3.8,81.1,1.3,1.4,2.7,1.4,0.7,0.2,1.4,1
12969,43,9.6,3.6,1.5,3.7,38.8,0.3,1.1,30.0,0.4,0.4,87.8,0.1,0.4,0.6,1.9,0.4,-0.2,0.3,1
10021,71,12.3,3.5,1.2,2.5,50.1,0.1,0.1,4.4,1.2,1.9,70.0,1.1,1.3,2.4,0.3,0.3,0.2,0.6,1
7741,58,10.9,3.0,1.4,3.7,38.2,-0.3,-0.6,21.9,0.2,0.3,59.1,0.9,2.1,3.1,0.1,0.2,0.6,0.6,1
771,62,15.9,6.6,2.5,5.6,44.3,0.5,1.7,26.3,1.5,2.0,77.8,0.5,1.1,1.5,1.1,0.4,0.2,0.5,1
8679,73,18.1,7.5,3.1,5.1,58.8,-0.3,-1.0,4.5,1.3,1.8,74.0,1.1,2.2,3.6,0.9,0.4,0.2,0.9,1
9603,82,41.2,10.5,4.4,9.2,47.9,0.5,1.2,39.0,1.0,1.7,63.5,1.7,5.0,7.0,5.3,1.7,0.4,2.2,1
13116,60,21.1,10.4,4.0,6.9,58.2,0.1,0.1,-6.3,2.2,3.3,70.6,1.5,3.6,4.8,0.7,0.6,0.4,1.0,1
8786,79,39.9,18.3,7.3,14.1,53.5,0.6,1.7,26.4,2.8,3.8,76.9,3.9,8.0,11.5,1.1,1.3,6.7,1.5,1
9899,44,4.8,1.3,0.5,1.1,48.4,-0.3,-0.7,-6.0,0.3,0.3,80.2,0.5,0.5,1.0,0.2,0.1,0.0,0.2,1
590,34,6.7,2.2,0.8,2.0,39.0,0.2,0.5,33.0,0.3,0.5,66.0,0.2,0.9,1.1,0.2,0.1,0.1,0.3,1
9313,72,28.2,10.2,3.7,8.8,40.9,0.1,0.6,25.5,2.4,3.9,57.2,2.2,4.9,7.0,1.2,0.5,1.0,2.6,1
1057,26,9.8,2.3,0.9,2.3,39.8,0.4,1.5,24.2,0.3,0.4,69.1,0.5,1.0,1.6,1.0,0.5,0.0,0.9,1
8471,68,14.5,4.1,1.5,3.6,43.0,-0.1,-0.0,-1.9,0.9,1.3,71.2,1.9,3.0,5.0,0.3,0.2,0.7,0.7,1
2853,32,10.7,5.7,2.2,4.8,44.9,0.5,1.6,27.5,1.0,1.5,65.3,0.6,1.3,1.9,0.7,0.4,0.2,1.0,1
12896,69,23.5,13.6,5.3,11.6,45.9,1.0,2.6,11.0,2.5,2.6,86.9,0.5,2.4,2.9,2.1,0.3,0.2,2.2,1
10007,68,12.1,7.3,2.9,5.6,50.6,0.4,1.0,-2.4,1.4,1.3,98.1,0.5,1.1,1.7,0.5,0.1,0.3,0.9,1
9574,62,23.4,11.8,4.3,8.9,51.6,0.3,0.7,27.5,2.6,3.2,93.9,1.6,2.4,4.1,2.2,1.1,0.4,1.7,1
11272,51,28.9,14.7,5.9,12.4,50.8,0.4,1.4,12.6,2.2,2.8,77.6,1.1,2.6,3.8,4.0,1.5,0.4,2.2,1
80,65,11.3,2.1,0.8,2.4,36.2,0.3,1.0,28.9,0.2,0.3,64.4,0.3,0.6,1.0,1.2,0.4,0.2,0.5,0
9846,50,10.5,2.4,1.0,2.0,47.1,0.5,1.1,22.6,0.2,0.6,39.5,0.5,1.8,2.4,0.7,0.4,-0.1,0.3,0
292,68,32.0,12.2,4.6,11.2,41.1,0.7,1.8,46.5,2.2,3.0,70.7,1.0,2.5,3.6,1.9,0.8,0.2,2.0,1
5395,39,7.7,2.6,1.2,2.1,57.9,-0.9,-2.3,-16.3,0.4,0.7,50.8,1.8,1.4,2.8,0.2,0.2,0.4,0.9,0
7716,53,21.2,7.5,2.6,5.9,44.4,0.6,2.0,47.2,1.7,2.5,80.5,0.9,2.2,3.3,1.2,0.8,0.2,0.8,1
2435,50,12.5,5.6,2.0,4.1,47.1,0.0,0.2,28.3,1.7,2.6,70.5,0.7,1.0,1.7,0.6,0.6,0.2,1.5,1
1607,57,28.3,11.7,4.6,10.5,46.8,0.5,1.5,26.9,2.1,2.9,71.5,1.6,3.5,5.1,1.4,1.0,0.4,1.6,1
10076,34,11.5,5.2,2.3,6.5,34.3,0.0,0.3,17.5,0.4,0.7,62.7,0.3,0.9,1.1,1.8,0.3,0.1,0.9,0
13362,49,18.7,7.6,3.2,6.6,46.9,0.3,0.7,24.5,1.0,1.4,69.7,1.5,2.0,3.3,0.3,0.4,0.2,0.5,1
7452,75,18.8,5.8,1.9,3.9,49.4,0.4,1.0,7.6,1.7,2.9,58.8,1.3,2.0,3.4,0.8,0.5,0.5,1.1,1
1048,87,26.3,11.9,4.4,10.5,40.4,0.5,1.6,40.5,2.2,2.3,106.7,0.7,2.8,3.3,3.3,1.3,0.0,2.1,1
3446,89,21.9,9.0,3.6,9.0,38.9,-0.2,-0.3,26.0,1.7,2.4,69.5,0.6,1.3,1.9,2.5,0.7,0.1,1.5,1
10386,68,19.8,6.9,2.8,5.0,56.6,-0.5,-1.2,7.4,1.8,3.0,49.6,2.8,3.2,5.6,0.7,0.6,0.3,1.0,1
559,46,15.8,5.8,2.3,5.3,43.3,0.3,1.1,6.8,1.0,1.4,68.4,1.0,1.6,2.7,0.5,0.4,0.3,1.1,1
9192,50,13.6,6.0,2.6,4.7,56.8,0.1,0.2,-3.4,1.2,1.5,78.1,0.7,2.1,2.7,1.3,0.3,0.3,1.5,1
12435,17,9.0,2.5,0.9,2.3,39.9,0.6,1.7,17.1,0.5,0.9,62.4,0.1,0.3,0.5,0.9,0.3,-0.1,0.6,1
3630,61,23.5,10.9,4.0,9.1,42.5,0.1,0.9,-3.8,2.4,3.4,66.9,0.6,1.6,2.2,2.7,0.9,0.1,2.5,0
10770,65,17.0,7.3,2.8,6.4,40.9,1.0,2.8,22.6,1.3,2.1,64.6,0.6,0.9,1.7,2.6,1.1,-0.0,1.3,1
11940,66,21.5,8.9,3.3,7.8,42.5,0.6,1.9,39.1,2.0,2.6,83.5,0.3,1.4,1.7,3.3,0.5,-0.0,2.8,0
624,48,14.7,6.1,2.4,5.2,47.8,-0.0,-0.1,13.5,1.4,2.1,61.3,0.4,1.2,1.6,1.1,0.4,0.2,1.6,1
3431,63,8.7,2.2,0.8,2.4,34.1,0.3,1.5,18.4,0.5,0.6,68.8,0.2,0.6,0.8,1.0,0.7,-0.1,0.5,1
4446,90,52.4,18.9,7.1,15.7,47.5,1.3,3.6,47.1,2.6,3.3,84.5,1.6,4.0,5.6,4.8,2.3,0.3,2.8,1
9082,52,16.5,4.4,1.5,3.0,46.2,-0.4,-0.8,-6.6,1.8,2.1,85.7,0.6,2.5,3.0,1.3,0.6,0.3,1.3,1
13663,76,34.0,11.2,4.2,10.8,39.1,0.6,1.7,26.0,2.2,2.9,80.1,1.0,3.0,4.0,3.2,1.6,0.2,2.5,1
10191,58,12.7,3.6,1.5,3.5,42.3,0.3,0.8,36.9,0.4,0.6,76.2,0.3,0.4,0.8,3.4,0.7,-0.3,0.9,1
5018,59,16.1,5.5,2.4,4.7,48.9,0.1,0.0,-20.6,0.7,1.4,50.8,1.3,2.5,4.0,1.6,0.6,0.2,1.3,1
9037,88,39.6,10.8,4.4,10.5,41.4,0.3,0.9,20.9,1.4,1.9,77.4,2.5,7.1,9.7,3.7,1.2,0.7,1.9,1
12456,69,22.3,7.5,3.4,7.3,46.7,0.6,1.9,34.5,0.7,0.8,80.0,1.1,1.4,2.6,1.6,0.8,0.1,1.0,1
6327,65,13.2,3.7,1.5,3.6,42.4,0.1,0.4,20.6,0.6,0.8,79.5,0.7,1.4,1.9,2.3,0.6,0.2,1.1,1
10987,55,17.7,7.0,2.8,6.4,42.3,0.3,0.9,10.0,1.2,1.9,60.9,1.6,2.1,3.4,0.5,0.2,0.6,1.1,0
1924,52,22.1,7.5,2.9,7.7,34.2,0.3,1.1,31.7,1.5,1.8,82.1,0.6,2.2,2.5,2.6,0.9,0.3,1.3,1
9226,38,6.3,2.7,0.9,2.0,47.9,0.1,0.3,2.6,0.5,0.9,65.0,0.5,0.7,1.3,0.3,0.2,0.3,0.3,0
13220,43,14.6,5.4,2.0,4.2,47.5,0.1,0.3,-0.8,1.1,1.7,65.5,1.2,2.6,3.9,0.3,0.3,0.4,0.9,0
549,65,24.7,14.0,5.7,12.5,47.8,0.3,1.0,26.7,2.2,3.2,78.6,1.5,2.9,4.8,1.9,1.4,-0.0,1.5,1
9862,89,36.7,17.1,6.8,12.8,55.3,0.3,0.8,37.5,3.5,5.4,69.9,2.4,5.9,8.3,3.3,1.5,0.3,2.4,1
3377,60,21.8,11.1,4.6,9.9,46.9,-0.0,-0.1,22.9,1.4,1.4,97.0,0.7,1.3,2.0,2.7,0.8,0.1,1.0,1
3557,60,14.6,4.6,1.4,3.7,40.2,0.7,1.8,45.8,1.4,1.8,71.7,0.3,0.5,0.9,3.2,1.0,-0.1,1.6,1
8820,70,22.3,7.5,2.7,5.5,49.5,0.0,0.3,-11.2,1.7,2.7,64.9,1.4,3.1,4.3,0.8,0.5,0.4,0.8,0
1490,71,16.5,8.8,3.7,10.3,33.6,0.5,1.4,23.7,0.8,1.0,75.2,0.6,1.3,2.0,3.2,0.6,0.1,2.0,1
9271,49,11.5,5.5,2.4,4.9,49.5,0.1,-0.0,13.8,0.7,1.1,65.9,1.1,0.9,1.8,0.9,0.4,0.1,1.4,1
7519,64,17.3,8.3,3.2,6.0,50.1,-0.1,-0.4,-8.1,1.9,2.8,73.2,1.8,3.2,4.8,1.1,0.8,0.4,1.1,1
12809,42,21.2,7.8,2.9,6.2,47.1,0.2,0.4,6.9,1.6,2.4,68.7,1.7,3.2,4.8,0.3,0.3,0.3,1.3,1
413,47,20.3,5.4,2.3,4.6,48.4,0.3,0.7,16.4,0.7,1.0,64.9,1.2,2.6,3.7,1.2,0.7,0.1,1.0,1
10264,81,30.7,11.4,4.4,8.9,49.6,0.1,0.3,27.2,3.1,3.9,76.4,3.6,3.8,7.1,1.9,0.9,0.6,2.3,1
10073,63,27.1,12.8,5.5,12.2,44.8,0.3,1.3,31.3,2.0,2.8,70.8,2.1,3.2,5.4,1.8,0.7,0.3,1.9,1
159,88,30.0,12.8,4.8,10.7,44.5,0.7,2.2,47.2,1.8,2.0,92.6,0.8,4.3,4.6,2.0,0.6,0.4,1.4,1
2894,65,26.5,9.9,3.5,9.1,39.0,1.4,3.8,60.3,1.5,1.8,78.0,0.1,0.8,0.9,6.3,1.1,-0.1,2.1,1
2337,74,22.2,10.4,3.9,7.9,48.4,0.3,1.2,8.1,2.7,4.1,66.8,1.7,2.8,4.9,1.0,0.7,0.2,2.0,1
2147,64,15.6,4.4,1.8,4.1,44.6,0.1,-0.0,-2.0,0.7,1.2,55.2,0.8,2.6,3.2,0.6,0.5,0.4,1.4,1
11073,58,21.0,6.1,2.1,5.1,43.0,1.0,2.7,42.7,0.7,0.9,73.3,0.5,2.2,2.7,1.7,0.3,0.1,0.4,1
10613,76,16.5,6.0,2.6,5.2,48.8,-0.3,-0.9,25.4,0.9,1.3,73.3,1.9,2.7,4.3,0.7,0.5,0.9,0.7,1
8889,80,15.1,5.1,2.0,4.7,43.8,0.0,0.5,11.6,0.9,1.5,64.1,1.1,1.6,2.7,1.5,1.0,0.4,1.2,1
3215,69,28.2,12.8,5.6,11.5,48.4,0.7,2.4,21.4,2.0,2.6,83.3,1.6,2.8,4.4,2.6,1.3,0.4,2.9,1
10003,73,18.2,9.6,3.7,6.8,54.5,0.1,0.5,35.2,2.1,3.7,62.4,0.9,2.2,3.1,2.4,1.1,0.2,1.4,1
7603,64,17.0,9.9,3.4,7.2,44.5,0.2,0.9,11.1,3.0,4.2,69.4,0.9,0.9,1.7,2.2,0.8,-0.2,1.7,1
10494,53,20.2,5.2,2.1,4.9,41.0,0.5,1.3,31.8,0.8,1.0,82.8,1.0,2.2,3.1,1.8,0.8,-0.0,0.9,1
9162,51,12.0,4.6,1.9,4.4,42.6,-0.0,-0.2,24.4,0.7,1.0,65.2,0.5,1.0,1.5,1.7,1.2,0.4,0.9,1
10878,41,11.0,3.5,1.4,2.7,51.5,-0.4,-1.1,-0.6,0.8,1.1,73.6,1.2,1.6,2.9,0.3,0.4,0.3,0.5,0
9279,84,27.5,9.9,3.7,8.4,44.7,0.6,1.7,18.1,1.9,2.1,87.1,1.0,3.5,4.5,1.4,0.4,0.4,1.1,1
8774,61,20.2,5.8,2.1,5.1,41.7,0.3,0.8,0.2,1.5,2.1,71.6,1.3,1.9,3.3,0.8,0.2,0.1,0.7,1
2158,52,16.5,8.1,3.1,6.9,44.5,0.7,1.7,30.3,1.6,1.6,90.1,0.8,2.2,3.0,0.6,0.4,0.3,0.9,1
2053,59,7.8,2.1,0.8,2.2,36.5,-0.3,-0.7,9.0,0.5,0.6,84.3,0.2,0.6,0.8,0.4,0.3,0.1,0.8,0
8676,83,19.6,5.5,2.3,4.6,49.4,0.2,0.7,26.3,0.8,1.2,68.2,1.5,2.6,3.9,1.4,0.6,0.2,0.7,1
11235,71,9.3,4.2,1.9,4.5,41.4,-0.0,-0.1,14.0,0.6,1.0,58.8,1.3,1.4,2.4,0.8,0.4,0.2,0.8,1
10798,59,12.3,5.8,2.3,5.9,39.2,0.5,1.4,45.0,0.8,1.2,65.2,0.2,0.5,0.8,1.7,0.6,0.0,1.2,0
5078,54,11.4,5.5,2.2,4.5,48.4,0.0,0.2,26.9,0.9,1.2,75.0,0.9,1.4,2.4,0.4,0.1,0.1,0.4,1
